"uri_hls";"name";"definition";"birthdate";"new_uri_wikidata";"gv_uri_wikidata";"new_uri_idref";"gv_uri_idref";"new_uri_viaf";"gv_uri_viaf"
"https://hls-dhs-dss.ch/articles/018734";"Thomas More";"English statesman, lawyer and philosopher (1478–1535)";"(1478, 2, 16)";"http://www.wikidata.org/entity/Q42544";"";"http://www.idref.fr/027161625/id";"http://www.idref.fr/027161625/id";"http://viaf.org/viaf/29541174";""
"https://hls-dhs-dss.ch/articles/018734";"Thomas More";"English statesman, lawyer and philosopher (1478–1535)";"(1478, 2, 16)";"http://www.wikidata.org/entity/Q42544";"";"http://www.idref.fr/027161625/id";"http://www.idref.fr/027161625/id";"http://viaf.org/viaf/29541174";""
"https://hls-dhs-dss.ch/articles/048727";"Christoph Meiners";"German philosopher and historian";"(1747, 7, 31)";"http://www.wikidata.org/entity/Q71587";"http://wikidata.org/entity/Q71587";"http://www.idref.fr/073458295/id";"http://www.idref.fr/073458295/id";"http://viaf.org/viaf/64133843";""
"https://hls-dhs-dss.ch/articles/021574";"Philipp Melanchthon";"German reformer";"(1497, 1, 1)";"http://www.wikidata.org/entity/Q76325";"";"http://www.idref.fr/027021882/id";"http://www.idref.fr/027021882/id";"http://viaf.org/viaf/76319978";""
"https://hls-dhs-dss.ch/articles/019086";"Johann Rudolf Wettstein";"Swiss diplomat (1594-1666)";"(1594, 10, 27)";"http://www.wikidata.org/entity/Q676457";"http://www.wikidata.org/entity/Q676457";"http://www.idref.fr/112304559/id";"";"http://viaf.org/viaf/22946949";"http://viaf.org/viaf/22946949"
"https://hls-dhs-dss.ch/articles/014182";"Marc Hodler";"Swiss IOC member";"(1918, 10, 26)";"http://www.wikidata.org/entity/Q666757";"http://www.wikidata.org/entity/Q666757";"";"";"http://viaf.org/viaf/35618851";"http://viaf.org/viaf/35618851"
"https://hls-dhs-dss.ch/articles/022620";"Hermann Scherer";"Swiss artist (1893-1927)";"(1893, 2, 8)";"http://www.wikidata.org/entity/Q677797";"http://www.wikidata.org/entity/Q677797";"http://www.idref.fr/079413382/id";"";"http://viaf.org/viaf/18019590";"http://viaf.org/viaf/18019590"
"https://hls-dhs-dss.ch/articles/016949";"Johann Gaudenz von Salis-Seewis";"Swiss poet, author, politician and officer (1762-1834)";"(1762, 12, 26)";"http://www.wikidata.org/entity/Q683660";"http://www.wikidata.org/entity/Q683660";"http://www.idref.fr/165804521/id";"";"http://viaf.org/viaf/12570479";"http://viaf.org/viaf/12570479"
"https://hls-dhs-dss.ch/articles/022398";"Giovanni Giacometti";"Swiss artist (1868-1933)";"(1868, 3, 7)";"http://www.wikidata.org/entity/Q689411";"http://www.wikidata.org/entity/Q689411";"http://www.idref.fr/028052838/id";"";"http://viaf.org/viaf/35250821";"http://viaf.org/viaf/35250821"
"https://hls-dhs-dss.ch/articles/005512";"Albrecht Rengger";"Swiss author and politician";"(1764, 1, 1)";"http://www.wikidata.org/entity/Q2639940";"";"http://www.idref.fr/111149592/id";"http://www.idref.fr/111149592/id";"http://viaf.org/viaf/32748562";""
"https://hls-dhs-dss.ch/articles/027040";"Adolf Gasser";"Swiss historian (1903-1985)";"(1903, 11, 25)";"http://www.wikidata.org/entity/Q120865";"http://www.wikidata.org/entity/Q120865";"http://www.idref.fr/093128428/id";"";"http://viaf.org/viaf/64801724";"http://viaf.org/viaf/64801724"
"https://hls-dhs-dss.ch/articles/023779";"Hans Herzog";"Swiss general (1819-1894)";"(1819, 10, 28)";"http://www.wikidata.org/entity/Q115838";"http://www.wikidata.org/entity/Q115838";"";"";"";"http://viaf.org/viaf/102613777"
"https://hls-dhs-dss.ch/articles/026040";"Georges-Louis Le Sage";"Genevan physicist, most known for his theory of gravitation, for his invention of an electric telegraph and his anticipation of the kinetic theory of gases (1724-1803)";"(1724, 6, 13)";"http://www.wikidata.org/entity/Q116201";"http://www.wikidata.org/entity/Q116201";"http://www.idref.fr/069107300/id";"http://www.idref.fr/069107300/id";"http://viaf.org/viaf/17542949";"http://viaf.org/viaf/17542949"
"https://hls-dhs-dss.ch/articles/014659";"Johann Heinrich Sulzer";"Swiss entomologist";"(1735, 1, 1)";"http://www.wikidata.org/entity/Q116315";"http://wikidata.org/entity/Q116315";"http://www.idref.fr/126209707/id";"http://www.idref.fr/126209707/id";"http://viaf.org/viaf/62415959";""
"https://hls-dhs-dss.ch/articles/017814";"Jean Daniel Abraham Davel";"Swiss soldier, Vaud patriot (1670-1723)";"(1670, 10, 20)";"http://www.wikidata.org/entity/Q116583";"http://www.wikidata.org/entity/Q116583";"";"";"http://viaf.org/viaf/29167946";"http://viaf.org/viaf/29167946"
"https://hls-dhs-dss.ch/articles/011337";"François Turrettini";"Genevan theologian (1623-1687)";"(1623, 10, 27)";"http://www.wikidata.org/entity/Q116850";"http://www.wikidata.org/entity/Q116850";"http://www.idref.fr/076175928/id";"";"http://viaf.org/viaf/47563373";"http://viaf.org/viaf/47563373"
"https://hls-dhs-dss.ch/articles/003043";"Josef Munzinger";"member of the Swiss Federal Council (1791-1855)";"(1791, 11, 11)";"http://www.wikidata.org/entity/Q117017";"http://www.wikidata.org/entity/Q117017";"http://www.idref.fr/243983220/id";"";"http://viaf.org/viaf/86081130";"http://viaf.org/viaf/86081130"
"https://hls-dhs-dss.ch/articles/011227";"Marie Huber";"Genevan writer and theologian";"(1695, 3, 14)";"http://www.wikidata.org/entity/Q117075";"http://wikidata.org/entity/Q117075";"http://www.idref.fr/08295125X/id";"http://www.idref.fr/08295125X/id";"http://viaf.org/viaf/73918803";""
"https://hls-dhs-dss.ch/articles/027434";"Jean Tschumi";"Swiss architect (1904-1962)";"(1904, 2, 14)";"http://www.wikidata.org/entity/Q117124";"http://www.wikidata.org/entity/Q117124";"http://www.idref.fr/072150319/id";"";"http://viaf.org/viaf/94149294074680520091";"http://viaf.org/viaf/35260421"
"https://hls-dhs-dss.ch/articles/004725";"Nello Celio";"member of the Swiss Federal Council (1914-1995)";"(1914, 2, 12)";"http://www.wikidata.org/entity/Q118196";"http://www.wikidata.org/entity/Q118196";"";"";"http://viaf.org/viaf/306324630";"http://viaf.org/viaf/306324630"
"https://hls-dhs-dss.ch/articles/024742";"Rolf Henne";"Swiss politician (1901-1966)";"(1901, 10, 7)";"http://www.wikidata.org/entity/Q119336";"http://www.wikidata.org/entity/Q119336";"";"";"http://viaf.org/viaf/22514597";"http://viaf.org/viaf/22514597"
"https://hls-dhs-dss.ch/articles/009177";"Hermann Haller";"Swiss actor and film director (1909-1985)";"(1909, 12, 15)";"http://www.wikidata.org/entity/Q120187";"http://www.wikidata.org/entity/Q120187";"";"";"http://viaf.org/viaf/15624458";"http://viaf.org/viaf/15624458"
"https://hls-dhs-dss.ch/articles/010276";"Giuseppe Bernardazzi";"Swiss artist (1816-1891)";"(1816, 8, 2)";"http://www.wikidata.org/entity/Q120191";"http://www.wikidata.org/entity/Q120191";"";"";"http://viaf.org/viaf/306001771";"http://viaf.org/viaf/306001771"
"https://hls-dhs-dss.ch/articles/028957";"Bernhard Studer";"Swiss geologist (1794-1887)";"(1794, 8, 21)";"http://www.wikidata.org/entity/Q120356";"";"http://www.idref.fr/137775296/id";"http://www.idref.fr/137775296/id";"http://viaf.org/viaf/40153647";""
"https://hls-dhs-dss.ch/articles/029478";"Carl Durheim";"Swiss lithographer and photographer (1810-1890)";"(1810, 11, 23)";"http://www.wikidata.org/entity/Q1037524";"http://www.wikidata.org/entity/Q1037524";"";"";"http://viaf.org/viaf/27906221";"http://viaf.org/viaf/27906221"
"https://hls-dhs-dss.ch/articles/029869";"Daniel Le Grand";"Swiss philanthropist (1783-1859)";"(1783, 11, 28)";"http://www.wikidata.org/entity/Q1161518";"http://www.wikidata.org/entity/Q1161518";"http://www.idref.fr/026973197/id";"";"http://viaf.org/viaf/66469841";"http://viaf.org/viaf/286794749"
"https://hls-dhs-dss.ch/articles/026171";"Jacob Spon";"French archaeologist (1647-1685)";"(1647, 1, 7)";"http://www.wikidata.org/entity/Q1320032";"http://wikidata.org/entity/Q1320032";"http://www.idref.fr/032666454/id";"http://www.idref.fr/032666454/id";"http://viaf.org/viaf/49290079";""
"https://hls-dhs-dss.ch/articles/028984";"Rudolf Wolf";"Swiss astronomer (1816-1893)";"(1816, 7, 7)";"http://www.wikidata.org/entity/Q115675";"http://www.wikidata.org/entity/Q115675";"";"";"";"http://viaf.org/viaf/59191595"
"https://hls-dhs-dss.ch/articles/031280";"Othmar Ammann";"Swiss-American structural engineer (1879-1965)";"(1879, 3, 26)";"http://www.wikidata.org/entity/Q115783";"http://www.wikidata.org/entity/Q115783";"http://www.idref.fr/030012392/id";"";"http://viaf.org/viaf/62342169";"http://viaf.org/viaf/62342169"
"https://hls-dhs-dss.ch/articles/048534";"Alfred Rittmann";"Swiss volcanologist (1893-1980)";"(1893, 3, 23)";"http://www.wikidata.org/entity/Q117325";"http://www.wikidata.org/entity/Q117325";"http://www.idref.fr/031923763/id";"";"http://viaf.org/viaf/49345724";"http://viaf.org/viaf/49345724"
"https://hls-dhs-dss.ch/articles/030978";"Adolf Guyer-Zeller";"Swiss businessman (1839-1899)";"(1839, 5, 1)";"http://www.wikidata.org/entity/Q117516";"http://www.wikidata.org/entity/Q117516";"http://www.idref.fr/066877288/id";"";"http://viaf.org/viaf/72196663";"http://viaf.org/viaf/72196663"
"https://hls-dhs-dss.ch/articles/031228";"Jean-Paul Marat";"politician and journalist during the French Revolution (1743-1793)";"(1743, 5, 24)";"http://www.wikidata.org/entity/Q122290";"http://wikidata.org/entity/Q122290";"http://www.idref.fr/027007197/id";"http://www.idref.fr/027007197/id";"http://viaf.org/viaf/19680982";""
"https://hls-dhs-dss.ch/articles/028877";"Alexander Marcet";"Genevan and British physician";"(1770, 8, 1)";"http://www.wikidata.org/entity/Q122756";"";"http://www.idref.fr/111835836/id";"http://www.idref.fr/111835836/id";"http://viaf.org/viaf/44651805";""
"https://hls-dhs-dss.ch/articles/012378";"Robert Walser";"Swiss writer (1878–1956)";"(1878, 4, 15)";"http://www.wikidata.org/entity/Q123075";"http://www.wikidata.org/entity/Q123075";"http://www.idref.fr/027192261/id";"";"http://viaf.org/viaf/27072914";"http://viaf.org/viaf/27072914"
"https://hls-dhs-dss.ch/articles/031279";"Jakob Ackeret";"Swiss aerodynamics engineer (1898-1981)";"(1898, 3, 17)";"http://www.wikidata.org/entity/Q123301";"http://www.wikidata.org/entity/Q123301";"http://www.idref.fr/034222820/id";"";"http://viaf.org/viaf/46865519";"http://viaf.org/viaf/46865519"
"https://hls-dhs-dss.ch/articles/021960";"Jean-Étienne Liotard";"Genevan painter (1702-1789)";"(1702, 12, 22)";"http://www.wikidata.org/entity/Q123757";"http://www.wikidata.org/entity/Q123757";"http://www.idref.fr/03056770X/id";"";"http://viaf.org/viaf/61675695";"http://viaf.org/viaf/61675695"
"https://hls-dhs-dss.ch/articles/028843";"Arnold Henry Guyot";"Swiss-American geologist (1807-1884)";"(1807, 9, 28)";"http://www.wikidata.org/entity/Q124032";"http://www.wikidata.org/entity/Q124032";"";"";"";"http://viaf.org/viaf/20461556"
"https://hls-dhs-dss.ch/articles/030295";"Philippe Suchard";"Swiss chocolatier (1797-1884)";"(1797, 10, 9)";"http://www.wikidata.org/entity/Q124040";"http://www.wikidata.org/entity/Q124040";"http://www.idref.fr/256924678/id";"";"http://viaf.org/viaf/5736846";"http://viaf.org/viaf/5736846"
"https://hls-dhs-dss.ch/articles/028878";"Jean Charles Galissard de Marignac";"Swiss chemist (1817-1894)";"(1817, 4, 24)";"http://www.wikidata.org/entity/Q124045";"http://www.wikidata.org/entity/Q124045";"http://www.idref.fr/085490350/id";"";"http://viaf.org/viaf/19794373";"http://viaf.org/viaf/19794373"
"https://hls-dhs-dss.ch/articles/014666";"Samuel-Auguste Tissot";"Swiss physician (1728-1797)";"(1728, 3, 20)";"http://www.wikidata.org/entity/Q124273";"http://www.wikidata.org/entity/Q124273";"http://www.idref.fr/027894134/id";"";"http://viaf.org/viaf/98841872";"http://viaf.org/viaf/98841872"
"https://hls-dhs-dss.ch/articles/014666";"Samuel-Auguste Tissot";"Swiss physician (1728-1797)";"(1728, 3, 20)";"http://www.wikidata.org/entity/Q124273";"http://wikidata.org/entity/Q124273";"http://www.idref.fr/027894134/id";"http://www.idref.fr/027894134/id";"http://viaf.org/viaf/98841872";""
"https://hls-dhs-dss.ch/articles/019849";"Melchior Berri";"Swiss architect (1801-1854)";"(1801, 10, 20)";"http://www.wikidata.org/entity/Q124538";"http://www.wikidata.org/entity/Q124538";"http://www.idref.fr/061578568/id";"";"http://viaf.org/viaf/20590370";"http://viaf.org/viaf/20590370"
"https://hls-dhs-dss.ch/articles/013488";"Johann Kaspar Horner";"Swiss mathematician";"(1774, 3, 12)";"http://www.wikidata.org/entity/Q124899";"";"http://www.idref.fr/163851107/id";"http://www.idref.fr/163851107/id";"http://viaf.org/viaf/27836801";""
"https://hls-dhs-dss.ch/articles/004422";"Eduard Blösch";"Swiss politician (1807-1866)";"(1807, 2, 1)";"http://www.wikidata.org/entity/Q125268";"http://www.wikidata.org/entity/Q125268";"";"";"http://viaf.org/viaf/35202324";"http://viaf.org/viaf/35202324"
"https://hls-dhs-dss.ch/articles/006540";"Alfred Rasser";"Swiss actor, 1907-1977 (1907-1977)";"(1907, 5, 29)";"http://www.wikidata.org/entity/Q125578";"http://www.wikidata.org/entity/Q125578";"";"";"http://viaf.org/viaf/304935418";"http://viaf.org/viaf/304935418"
"https://hls-dhs-dss.ch/articles/021881";"Alberto Giacometti";"Swiss sculptor and painter (1901—1966)";"(1901, 10, 10)";"http://www.wikidata.org/entity/Q157194";"http://www.wikidata.org/entity/Q157194";"http://www.idref.fr/026890143/id";"";"http://viaf.org/viaf/49226067";"http://viaf.org/viaf/49226067"
"https://hls-dhs-dss.ch/articles/026055";"Jacques-André Mallet";"Genevan astronomer (1740-1790)";"(1740, 9, 23)";"http://www.wikidata.org/entity/Q3157857";"http://wikidata.org/entity/Q3157857";"http://www.idref.fr/08782129X/id";"http://www.idref.fr/08782129X/id";"http://viaf.org/viaf/222921877";""
"https://hls-dhs-dss.ch/articles/014535";"Jean-Jacques Manget";"Genevan writer and physician";"(1652, 6, 19)";"http://www.wikidata.org/entity/Q3166339";"http://wikidata.org/entity/Q3166339";"http://www.idref.fr/069876797/id";"http://www.idref.fr/069876797/id";"http://viaf.org/viaf/66901438";""
"https://hls-dhs-dss.ch/articles/006708";"Robert Tobler";"Swiss politician (1901-1962)";"(1901, 12, 22)";"http://www.wikidata.org/entity/Q120229";"http://www.wikidata.org/entity/Q120229";"";"";"http://viaf.org/viaf/309561576";"http://viaf.org/viaf/309561576"
"https://hls-dhs-dss.ch/articles/018694";"Christian Wurstisen";"German mathematician and astronomer (1544-1588)";"(1544, 12, 23)";"http://www.wikidata.org/entity/Q122291";"http://www.wikidata.org/entity/Q122291";"http://www.idref.fr/143725033/id";"";"http://viaf.org/viaf/23079338";"http://viaf.org/viaf/23079338"
"https://hls-dhs-dss.ch/articles/018714";"Auguste Arthur de la Rive";"Swiss physicist and politician (1801-1873)";"(1801, 10, 9)";"http://www.wikidata.org/entity/Q124894";"http://www.wikidata.org/entity/Q124894";"http://www.idref.fr/031828035/id";"";"http://viaf.org/viaf/95149993";"http://viaf.org/viaf/95149993"
"https://hls-dhs-dss.ch/articles/021882";"Marc-Charles-Gabriel Gleyre";"Swiss artist (1806-1874)";"(1806, 5, 2)";"http://www.wikidata.org/entity/Q452119";"http://www.wikidata.org/entity/Q452119";"http://www.idref.fr/050549154/id";"";"http://viaf.org/viaf/59878964";"http://viaf.org/viaf/59878964"
"https://hls-dhs-dss.ch/articles/022119";"Walter Kurt Wiemken";"Swiss painter (1907-1940)";"(1907, 9, 14)";"http://www.wikidata.org/entity/Q690581";"http://www.wikidata.org/entity/Q690581";"http://www.idref.fr/076080668/id";"";"http://viaf.org/viaf/62341849";"http://viaf.org/viaf/62341849"
"https://hls-dhs-dss.ch/articles/003709";"Johann Jakob Sulzer";"Swiss industrialist and politician (1821-1897)";"(1821, 12, 23)";"http://www.wikidata.org/entity/Q1694943";"http://www.wikidata.org/entity/Q1694943";"";"";"http://viaf.org/viaf/305438238";"http://viaf.org/viaf/305438238"
"https://hls-dhs-dss.ch/articles/028889";"Albert Mousson";"Swiss zoologist, physicist and malacologist (1805-1890)";"(1805, 3, 17)";"http://www.wikidata.org/entity/Q4710873";"http://www.wikidata.org/entity/Q4710873";"http://www.idref.fr/12884177X/id";"";"http://viaf.org/viaf/40148071";"http://viaf.org/viaf/40148071"
"https://hls-dhs-dss.ch/articles/026039";"Georges-Louis Le Sage";"(1676-1759)";"(1676, 1, 1)";"http://www.wikidata.org/entity/Q94133611";"http://wikidata.org/entity/Q94133611";"http://www.idref.fr/181228718/id";"http://www.idref.fr/181228718/id";"http://viaf.org/viaf/52633169";""
"https://hls-dhs-dss.ch/articles/027196";"Frédéric Boissonnas";"Swiss photographer (1858-1946)";"(1858, 6, 18)";"http://www.wikidata.org/entity/Q123457";"http://www.wikidata.org/entity/Q123457";"http://www.idref.fr/02876238X/id";"";"http://viaf.org/viaf/41859381";"http://viaf.org/viaf/41859381"
"https://hls-dhs-dss.ch/articles/008054";"Karl Friedrich Bahrdt";"German theologian and writer";"(1740, 8, 25)";"http://www.wikidata.org/entity/Q213778";"http://wikidata.org/entity/Q213778";"http://www.idref.fr/027206696/id";"http://www.idref.fr/027206696/id";"http://viaf.org/viaf/29542229";""
"https://hls-dhs-dss.ch/articles/019099";"Giuseppe Antonio Petrini";"18th-century Italian painter";"(1677, 10, 23)";"http://www.wikidata.org/entity/Q1155244";"http://www.wikidata.org/entity/Q1155244";"";"";"http://viaf.org/viaf/95846628";"http://viaf.org/viaf/95846628"
"https://hls-dhs-dss.ch/articles/030868";"César Ritz";"Swiss hotelier (1850-1918)";"(1850, 2, 23)";"http://www.wikidata.org/entity/Q114347";"http://www.wikidata.org/entity/Q114347";"http://www.idref.fr/192849530/id";"";"http://viaf.org/viaf/64803573";"http://viaf.org/viaf/64803573"
"https://hls-dhs-dss.ch/articles/029249";"Elisabeth von Rapperswil";"last countess of the House of Rapperswil (1251-1309)";"(1251, 1, 1)";"http://www.wikidata.org/entity/Q1330477";"http://www.wikidata.org/entity/Q1330477";"";"";"";""
"https://hls-dhs-dss.ch/articles/015874";"François Poullain de la Barre";"French philosopher";"(1647, 7, 1)";"http://www.wikidata.org/entity/Q1388233";"";"http://www.idref.fr/031968961/id";"http://www.idref.fr/031968961/id";"http://viaf.org/viaf/50027729";""
"https://hls-dhs-dss.ch/articles/003774";"Armin Kellersberger";"Swiss politician (1838-1905)";"(1838, 12, 18)";"http://www.wikidata.org/entity/Q1396848";"http://www.wikidata.org/entity/Q1396848";"";"";"http://viaf.org/viaf/308214027";"http://viaf.org/viaf/308214027"
"https://hls-dhs-dss.ch/articles/022543";"Rudolf Münger";"Swiss artist (1862-1929)";"(1862, 11, 10)";"http://www.wikidata.org/entity/Q1713599";"http://www.wikidata.org/entity/Q1713599";"http://www.idref.fr/129090794/id";"";"http://viaf.org/viaf/45098473";"http://viaf.org/viaf/45098473"
"https://hls-dhs-dss.ch/articles/011638";"Johann Wolfgang von Goethe";"German writer, artist, natural scientist and politician (1749–1832)";"(1749, 8, 28)";"http://www.wikidata.org/entity/Q5879";"";"http://www.idref.fr/026895528/id";"http://www.idref.fr/026895528/id";"http://viaf.org/viaf/24602065";""
"https://hls-dhs-dss.ch/articles/010816";"Philip Schaff";"Swiss-born, American theologian and ecclesiastical historian (1819–1893)";"(1819, 1, 1)";"http://www.wikidata.org/entity/Q115922";"http://www.wikidata.org/entity/Q115922";"http://www.idref.fr/029078849/id";"";"http://viaf.org/viaf/61584042";"http://viaf.org/viaf/61584042"
